work_id,title,rating,category,relationship,character,freeform
51133918,A lazy morning and an interesting interview,Not Rated,M/M,"Regulus Black/James Potter, Sirius Black/Remus Lupin, Regulus Black & Sirius Black, Regulus Black & Barty Crouch Jr.",,"Quidditch Player James Potter, Quidditch Player Regulus Black, Famous Regulus Black, Famous James Potter, Established Sirius Black/Remus Lupin, Established Regulus Black/James Potter, Regulus Black Needs a Hug, Sweet James Potter, Fluff and Angst, Happy Ending, Regulus Black & Sirius Black Have a Good Relationship, Alternate Universe - Modern with Magic, Sad and Sweet"
51133444,Circles of fire,Mature,M/M,Albus Dumbledore/Gellert Grindelwald,"Albus Dumbledore, Gellert Grindelwald, Fawkes (Harry Potter)",
51131692,The Boy Who Lived,Teen And Up Audiences,Gen,,"Regulus Black, Kreacher (Harry Potter)","Post-Traumatic Stress Disorder - PTSD, Recovery, Suicidal Thoughts, Resurrection Stone (Harry Potter), Autistic Regulus Black"
51130996,Butterflies and Sunflowers,General Audiences,F/M,Hermione Granger/Harry Potter,"Harry Potter, Hermione Granger, Dolores Umbridge","Pre-Relationship, Butterflies, literal and figurative ones, Fluff, Jesus Christ isn't that special, Touch-Starved, Bisexual Harry Potter, Bisexual Hermione Granger, Religious Discussion, Severitus812's Cultober 2023, cultober, Cultober 2023, Bisexuality, POV Hermione Granger"
51130747,hope's sweet sting,Teen And Up Audiences,M/M,Sirius Black/Remus Lupin,"Remus Lupin, Minor Characters","Book 3: Harry Potter and the Prisoner of Azkaban, Remus Lupin-centric, Past Sirius Black/Remus Lupin, Angst, Mental Health Issues, Suicidal Thoughts, Depression, Anxiety, Hurt/Comfort, Pining"
51130276,Shagging Into The Night,Explicit,M/M,Harry Potter/Ron Weasley,"Ron Weasley, Harry Potter","Harry Potter Epilogue What Epilogue | EWE, POV Ron Weasley, Established Relationship, Plot What Plot/Porn Without Plot, Shameless Smut, Drunk Sex, Anal Sex, Rough Sex, Bottom Ron Weasley, Top Harry Potter, Fluff and Smut, Boys In Love, Exhibitionism, Halloween Costumes, Halloween, Breeding, Dirty Talk, Ron Weasley-centric, Bisexual Ron Weasley, Ron Weasley is a Little Shit, Light Dom/sub, Sub Ron Weasley, Dom Harry Potter, Confident Ron Weasley, Domestic Fluff, Domestic Bliss, Drabble, One Shot, Flufftober 2023, Discord: Ron's Chessboard"
51130090,Final Exams and Magic Hands,Explicit,F/F,Hermione Granger/Luna Lovegood,"Hermione Granger, Luna Lovegood","Semi-Public Sex, Public Sex, Sex Magic, Magic, Aged-Up Character(s), Vaginal Fingering, Groping, Mage Hand, College, Romance, Public Orgasm"
51130000,It Was Always You,Teen And Up Audiences,M/M,"Sirius Black/Remus Lupin, past - Relationship, Remus Lupin/Nymphadora Tonks, Regulus Black/James Potter/Lily Evans Potter","Sirius Black, Remus Lupin, Nymphadora Tonks, James Potter, Lily Evans Potter, Other Harry Pooter Characters","technically MCD, But its the afterlife, Idiots in Love, Having wasted 25 years, emotional angst, Reunions, HEA, Sirius loves Remus in Every Univers, Remus loves Sirius in every universe, he was just to daft to realise it, Welsh Remus Lupin, Alcohol Abuse/Alcoholism"
51129964,am i the reflection in her eyes?,General Audiences,F/F,Millicent Bulstrode/Daphne Greengrass,"Millicent Bulstrode, Daphne Greengrass, Draco Malfoy, Pansy Parkinson, Minerva McGonagall","Sapphic, Fluff, Fluff and Angst, Romantic Fluff, Angst, Fat Shaming, Self-Esteem Issues, Anxiety, Draco Malfoy Being an Asshole, Draco Malfoy Bashing, Pansy Parkinson Bashing, Pansy Parkinson Being an Asshole, Lesbian Millicent Bulstrode, Millicent Bulstrode-centric, Lesbian Daphne Greengrass, BAMF Daphne Greengrass"
51129850,Full of Surprises,General Audiences,Gen,,"Harry Potter, James Sirius Potter","Family, Children, Grandchildren, Ficlet, Humor, Implied Relationships, Gen Work"
51129214,The corner we haunt,General Audiences,F/M,Remus Lupin/Reader,"Marauders (Harry Potter), James Potter, Sirius Black, Lily Evans, Mary Macdonald (Harry Potter), Marlene McKinnon","no beta reading, I wrote this 2 years ago, Emotional Hurt/Comfort, No use of y/n"
51128713,Ropes,Explicit,M/M,Sirius Black/Remus Lupin,"Sirius Black, Remus Lupin","Bondage, Rope Bondage, Dom Sirius Black, Sub Remus Lupin, Blow Jobs, Rough Oral Sex, Consensual Kink, Plot What Plot/Porn Without Plot, Established Relationship, Established Sirius Black/Remus Lupin, HP Kinktober 2023"
51127798,Trustfall,Mature,F/F,Fleur Delacour/Hermione Granger,"Fleur Delacour, Hermione Granger","Magic Creatures AU, Magic in other way, Creature Inheritance, Alternate Universe - Soulmates, Romantic Soulmates, Soulmate-Identifying Marks, Eventual Smut, Gods and Creature, Scene with a Panic attack, Warning for panic trigger"
51125428,Day 26. Fireplace,General Audiences,F/F,Alice Longbottom/Narcissa Black Malfoy,"Narcissa Black Malfoy, Alice Longbottom, Neville Longbottom, Draco Malfoy","Family, Movie Night, Fluff, Domestic Fluff, Flufftober 2023, Flufftober, I'm Bad At Tagging"
51123283,Weasley Is (Not) Our King,General Audiences,Gen,,"Ron Weasley, Luna Lovegood, Gryffindor Quidditch Team Members, Slytherin Students","Prose Poem, Poetry, Book 5: Harry Potter and the Order of the Phoenix, Quidditch, Ron Weasley is Our King, Humor, Self-Esteem Issues, Self-Acceptance, Canon Compliant, Originally Posted on FanFiction.Net"
51121816,"""If this is so wrong, Sevvy, why are you touching me right now?""",Explicit,F/M,Narcissa Black Malfoy/Severus Snape,"Narcissa Black Malfoy, Severus Snape","Dead Dove: Do Not Eat, Dead Dad: Do Not Eat, Smut, Roleplay, Sexual Roleplay, Explicit Sexual Content, Lactation Kink, Lactation, Degradation, Snape eats Cissa out right after she gives birth, nongraphic, Snape is in love with lily, This is crack, Crack"
51120937,What Happens in the Man Cave . . .,Teen And Up Audiences,M/M,"Draco Malfoy/Harry Potter, Hermione Granger/Ron Weasley","Harry Potter, Draco Malfoy, Ron Weasley","Romance, Not Epilogue Compliant, Divorced Harry Potter"
51120760,Fall Reading,General Audiences,"Gen, M/M","Remus Lupin & Lily Evans Potter, Sirius Black/Remus Lupin","Remus Lupin, Lily Evans Potter","Tumblr Prompt, Reading, POV Lily Evans Potter, Remus Lupin & Lily Evans Potter Friendship, Banter"
51120595,Reading Time,General Audiences,F/M,Hermione Granger/Draco Malfoy,"Hermione Granger, Draco Malfoy","Fluff, Reading, Romantic Fluff, Fluff without Plot, Established Relationship, Tooth-Rotting Fluff, Flufftober, Flufftober 2023"
51120250,(K)not Now,Explicit,M/M,"Sirius Black/Remus Lupin, James Potter/Lily Evans Potter","Sirius Black, Remus Lupin, James Potter, Lily Evans Potter, Harry Potter","Omega Verse, Non-Traditional Alpha/Beta/Omega Dynamics, Established Relationship, Alpha Remus Lupin, Top Remus Lupin, Omega Sirius Black, Bottom Sirius Black, Mating Cycles/In Heat, mating cycles in sync, Anal Fingering, Rough Sex, Knotting, Hands Free Orgasm, Rimming, Mirror Sex, Shower Sex, crying (the good kind but also the sad kind), Mating Bites, Breeding"
51119665,My Best Mistake,General Audiences,F/F,Hermione Granger/Pansy Parkinson,"Hermione Granger, Pansy Parkinson","Post-Canon, Harry Potter Epilogue What Epilogue | EWE, Halloween, Halloween Costumes, Mistaken Identity, Snogging, Established Relationship, Fireplaces, Cuddling & Snuggling"
51119428,The Blind Student of Hogwarts,General Audiences,,,"Peeves (Harry Potter), Original Muggle-born Characters (Harry Potter)","Blind Character, Fluff, Peeves being helpful, i researched visual impairment aids, it's an interesting topic"
51118465,Inktober Day 25- Lost,Not Rated,,Draco Malfoy/Harry Potter,"Harry Potter, Draco Malfoy","Inktober, Inktober 2023, boshhptober2023 | basiatlu's A Very Harry Drawtober 2023, Drarry"
51118459,"Goodnight, Freddie",General Audiences,Gen,Fred Weasley & George Weasley,George Weasley,Hurt/Comfort
51118444,when tragic creatures rule the night,Teen And Up Audiences,F/M,"Hermione Granger/Ron Weasley, Hermione Granger & Ron Weasley","Hermione Granger, Ron Weasley, Teddy Lupin, Victoire Weasley, Harry Potter, Ginny Weasley","Alternate Universe - Muggle, Alternate Universe - Gender Changes, Alternate Universe - Always a Different Sex, Female Ron Weasley, Male Hermione Granger, Female Harry Potter, Halloween, Trick or Treating, a little halloween fun!, i know its not super intensely celebrated in the uk like america, but shhhh, were havin a good time not an accurate time, thats the fanfic way, Swearing, Fluff, Flirting, the most unrealistic part of this fic is either of these idiots being smooth"
51118372,"Love, From Hogwarts",General Audiences,Gen,,"Fred Weasley, George Weasley, Molly Weasley, Ginny Weasley","Family, Humor"
51118198,The Granger/Malfoy Literature Club,Teen And Up Audiences,F/M,Hermione Granger/Draco Malfoy,"Hermione Granger, Draco Malfoy","Post-Second Wizarding War with Voldemort (Harry Potter), Adult Hermione Granger, Adult Draco Malfoy, Letters, Draco and Hermione Are Penpals, Draco Malfoy Needs a Hug, Bookworm Draco Malfoy, Draco likes to read rom coms, Draco is scared of clowns, Fluff, Happy Ending, Humor"
51118180,Teenage Wasteland,Explicit,M/M,Draco Malfoy/Theodore Nott,"Draco Malfoy, Theodore Nott","Harry Potter Epilogue What Epilogue | EWE, Sex Drugs and Rock and Roll, Recreational Drug Use, Potions, Blow Jobs, Mutual Masturbation, Semi-Public Sex"
51117763,"don't want none of this (good times, all the time)",Mature,M/M,Barty Crouch Jr./Evan Rosier,"Evan Rosier, Barty Crouch Jr., Sirius Black, Lily Evans Potter","Hogwarts Era, Gryffindor Common Room, Party, Spin the Bottle, (so original i know), Alcohol, Firewhisky (Harry Potter), Boys Kissing, Possessive Evan Rosier, Barty Crouch Jr. is a Little Shit, Lily ships Rosekiller, Jealous Evan Rosier, Fluff, evan and barty are never getting invited to another party again, First Kiss, Getting Together, rosekiller deserves all these cute hogwarts one shots like wolfstar"
51116920,Friendship is Magic,General Audiences,Gen,Hermione Granger & Luna Lovegood,"Hermione Granger, Luna Lovegood","Friendship, 1980s Nostalgia"
51115057,What She Knew,Teen And Up Audiences,F/F,Pansy Parkinson/Ginny Weasley,Pansy Parkinson,"wlw, Party, Painting, flower that looks like..., Georgia O'Keefe inspired"
51114982,Life of the Party,Teen And Up Audiences,F/F,Millicent Bulstrode/Ginny Weasley,"Millicent Bulstrode, Ginny Weasley","wlw, Party, life of the party, Drinking, Alcohol"
51114832,Knitting,General Audiences,"F/F, M/M","Marlene McKinnon & Peter Pettigrew, Marlene McKinnon & Lily Evans Potter, Peter Pettigrew & Lily Evans Potter, Marlene McKinnon/Dorcas Meadowes, Pandora Lovegood/Lily Evans Potter","Lily Evans Potter, Marlene McKinnon, Peter Pettigrew, Dorcas Meadowes","Tumblr Prompt, POV Lily Evans Potter, Knitting, Banter, Marlene McKinnon & Peter Pettigrew & James Potter are Childhood Friends, Marlene McKinnon & Peter Pettigrew Friendship"
51114709,Something New,Explicit,F/F,Pandora Lovegood/Narcissa Black Malfoy,"Pandora Lovegood, Narcissa Black Malfoy","Rimming, Anal Play, Plot What Plot/Porn Without Plot, Trans Female Character, Trans Narcissa Black Malfoy, Marauders Era (Harry Potter), Kinktober, Kinktober 2023"
51114184,For old time's sake,Teen And Up Audiences,M/M,Sirius Black/Severus Snape,"Sirius Black, Severus Snape","Romance, Young Sirius Black, Young Severus Snape, Marauders Era (Harry Potter), Complicated Relationships, Past Relationship(s), Emotional Hurt/Comfort"
51113779,In The Early Morning Hours (I'm Yours),Explicit,,Hermione Granger/Charlie Weasley,,"Smut, Sex, Secret Relationship, Charlie Weasley is a sex god, Charlie Weasley has a hint of a breeding kink, Breeding Kink, Come as Lube, Post-Canon, The Burrow (Harry Potter)"
51111571,"What now, Professor?",Explicit,M/M,Sirius Black/Remus Lupin,"Sirius Black, Remus Lupin","Marauders Era (Harry Potter), Smut, Shameless Smut, Professor Remus Lupin, Roleplay, Sexual Roleplay, Teacher/Student Roleplay, Professor Kink, Begging, Light Dom/sub, Spanking, Humiliation, Anal Fingering, Spit As Lube, Anal Sex, Dirty Talk, Tie Kink, Multiple Sex Positions, Multiple Orgasms, cum slut Sirius black, Large Cock, Cock Slut, Blow Jobs, Rough Oral Sex, Face-Fucking, Deepthroating, Objectification, Simultaneous Orgasm, Top Remus Lupin, Bottom Sirius Black, Plot What Plot/Porn Without Plot, Kinktober, Kinktober 2023"
51110761,"Wherever I go, there we are",Teen And Up Audiences,F/F,Fleur Delacour/Hermione Granger,"Fleur Delacour, Hermione Granger","Day 5: Espionage/Assassins, Alternate Universe, Alternate Universe - Spies & Secret Agents, Forbidden Love, Pining, Angst with a Happy Ending, Light Angst, Fluff and Angst"
51110725,Assonance,Mature,M/M,Sirius Black/Remus Lupin,"Remus Lupin, Sirius Black","poet Sirius Black, lit magazine publisher Remus Lupin, Alternate Universe - 1970s, Summer, New York City, Hand Jobs, this is mostly a sexy poem, Poetry, Erotic Poetry, Microfic, Originally Posted on Tumblr"
51110386,G. Weasley,General Audiences,"Gen, M/M","Hermione Granger & Harry Potter & Ron Weasley, Neville Longbottom & Luna Lovegood & Ginny Weasley, Bill Weasley & Charlie Weasley & Fred Weasley & George Weasley & Ginny Weasley & Ron Weasley, Remus Lupin & Harry Potter, Remus Lupin/Nymphadora Tonks, Sirius Black & Harry Potter, James Potter/Lily Evans Potter, Arthur Weasley/Molly Weasley, Harry Potter & Molly Weasley, Fleur Delacour/Bill Weasley, Albus Dumbledore & Harry Potter, Draco Malfoy & Harry Potter, Millicent Bulstrode & Pansy Parkinson, Harry Potter & Severus Snape, Draco Malfoy & Severus Snape, Harry Potter/George Weasley","Harry Potter, Ginny Weasley, Hermione Granger, Ron Weasley, Neville Longbottom, Luna Lovegood, Bill Weasley, Charlie Weasley, Fred Weasley, George Weasley, Severus Snape, Draco Malfoy, Pansy Parkinson, Millicent Bulstrode, Molly Weasley, Arthur Weasley, Albus Dumbledore, Sirius Black, Remus Lupin, Nymphadora Tonks, Minerva McGonagall, Poppy Pomfrey","Marriage Contracts, Post-Harry Potter and the Order of the Phoenix, Alternate Universe - Canon Divergence, Secret Relationship, Sort Of, Albus Dumbledore Bashing, Manipulative Albus Dumbledore, Harry Potter is a Little Shit, Protective Fred Weasley & George Weasley, Protective Weasley Family (Harry Potter), Eventual mpreg, No Smut, sorry - Freeform"
51110062,Surprise gone... right?,Teen And Up Audiences,M/M,Sirius Black/Remus Lupin,"Remus Lupin, Sirius Black","Flufftober 2023, Kissing, Surprises, Reading Aloud, Fluff"
51110038,Let The Light In,Not Rated,F/M,Harry Potter/Ginny Weasley,"Harry Potter, Ginny Weasley","ginny weasley - Freeform, Hinny, Harry Potter - Freeform, Harry Potter guilt, Late Night Conversations, Post-Battle of Hogwarts, Pre-Epilogue, Canon Compliant"
51109966,Sexualis Frustration,Mature,Multi,Hermione Granger/Fred Weasley/George Weasley,"Hermione Granger, Fred Weasley, George Weasley","Frustration, Cursed by a Spell, Kissing, caressing, Sex, Oral Sex"
51109378,Happy ending,General Audiences,M/M,Harry Potter/Severus Snape,"Harry Potter, Severus Snape","Romantic proposal, Engagement, Severus Snape Has a Heart, Harry Potter In Love, defeat of voldemort, Post-Battle of Hogwarts, Severitus812's Cultober 2023, cultober, Cultober 2023"
51108208,No Nap for Cap,General Audiences,,Sirius Black/Remus Lupin,"Sirius Black, Remus Lupin, Arthur Weasley","Inspired by Sweater Weather | Coast to Coast - lumosinlove, No nap for Cap"
51108202,Halloween Candy,General Audiences,M/M,"Regulus Black/James Potter, Barty Crouch Jr./Evan Rosier, Regulus Black & Barty Crouch Jr. & Pandora Lovegood & Dorcas Meadowes & Evan Rosier","Regulus Black, Barty Crouch Jr., Evan Rosier, Dorcas Meadowes, Pandora Lovegood","Tumblr Prompt, POV Regulus Black, Candy, Hanging Out, Marauderstober"
51108112,Fall Fair,General Audiences,"F/F, M/M","Regulus Black/James Potter, Sirius Black/Remus Lupin, Marlene McKinnon/Dorcas Meadowes, Pandora Lovegood/Mary Macdonald/Lily Evans Potter, Benjy Fenwick/Peter Pettigrew, Barty Crouch Jr./Evan Rosier","Regulus Black, James Potter, Sirius Black, Remus Lupin, Marlene McKinnon, Dorcas Meadowes, Pandora Lovegood, Lily Evans Potter, Mary Macdonald (Harry Potter), Barty Crouch Jr., Evan Rosier, Peter Pettigrew, Benjy Fenwick","Tumblr Prompt, POV James Potter, Pumpkins, Carnival, Fall Fair, Established Relationship, Fluff, Marauderstober"
51107572,Unwelcomed,Teen And Up Audiences,F/M,Hermione Granger/Severus Snape,"Hermione Granger, Severus Snape, Molly Weasley, Narcissa Black Malfoy","Christmas, Post War, Weasley Bashing, unwelcome"
51105259,"Hello, Neighbor",Teen And Up Audiences,F/M,"Hermione Granger/Bill Weasley, Fleur Delacour/Bill Weasley","Hermione Granger, Bill Weasley, Victoire Weasley, Dominique Weasley","Short One Shot, Fluff, Cute, Tooth-Rotting Fluff, Professor Hermione Granger, Set in Japan for No Real Reason, Meet-Cute, but for the second time, Second Chances, Sweet, Not Beta Read, Neighbors, Harry Potter Epilogue What Epilogue | EWE, Single Parents, Past Fleur Delacour/Bill Weasley, Pygmy Puffs (Harry Potter)"
51104257,Petunia's first Outing,Mature,F/F,Petunia Evans Dursley/Rita Skeeter,"Petunia Evans Dursley, Rita Skeeter","Meet-Ugly, Internalized Homophobia, Trans!rita skeeter, Trans Character, POV Petunia Evans Dursley, class anxiety, Implied/Referenced Homophobia, Mentioned Lily Evans Potter, Petunia Evans Dursley-centric, Canon Compliant, Pre-Canon, Lesbian Rita Skeeter, Lesbian Petunia Evans"
